gene_id	chromosome	start	end	gene_name
ENSG00000271943	3	27679806	27680267	RP11-222K16.1
ENSG00000232766	3	27744620	27745059	AC098614.3
ENSG00000272282	3	27754401	27755496	RP11-222K16.2
ENSG00000163508	3	27757440	27764206	EOMES
ENSG00000225548	3	27844253	27932792	AC098973.2
ENSG00000229243	3	27872379	27875627	AC098973.1
ENSG00000235493	3	28038701	28070095	AC092415.1
ENSG00000187118	3	28283075	28366633	CMC1
ENSG00000163512	3	28356494	28390618	AZI2
ENSG00000206559	3	28390637	28579613	ZCWPW2
ENSG00000234048	3	28469454	28469935	FAM96AP1
ENSG00000230480	3	28489216	28489564	AC093142.2
ENSG00000228214	3	28616282	28799831	LINC00693
ENSG00000238470	3	29052733	29052827	AC097361.1
ENSG00000215004	3	29128887	29130090	MESTP4
ENSG00000235904	3	29305685	29332217	RBMS3-AS3
ENSG00000144642	3	29322473	30051886	RBMS3
ENSG00000216169	3	29410828	29410912	AC098650.1
ENSG00000226216	3	29432339	29432709	RPS12P5
ENSG00000203506	3	29657466	29684300	RBMS3-AS2
ENSG00000227795	3	29839143	29839316	AC092796.1
ENSG00000235593	3	29968302	29975647	RBMS3-AS1
ENSG00000203652	3	30030355	30031951	AC099048.1
ENSG00000264178	3	30179739	30179806	AC137674.1
ENSG00000266546	3	30180451	30180524	AC137674.2
ENSG00000199927	3	30345813	30346027	U3
ENSG00000227260	3	30566237	30568677	AC116035.1
ENSG00000227549	3	30566482	30567705	AC116035.2
ENSG00000163513	3	30647994	30735634	TGFBR2
ENSG00000224618	3	30667915	30668289	AC096921.2
ENSG00000261468	3	30739153	30741068	RP11-1024P17.1
ENSG00000144644	3	30767692	30936257	GADL1
ENSG00000265376	3	31203196	31203279	hsa-mir-466
ENSG00000213854	3	31223243	31224142	CNN2P6
ENSG00000222983	3	31270207	31270339	RNA5SP127
ENSG00000230111	3	31310499	31310898	AC115283.1
ENSG00000238727	3	31437429	31437523	AC099540.1
ENSG00000227339	3	31494324	31497386	THRAP3P1
ENSG00000163527	3	31574130	31679112	STT3B
ENSG00000144645	3	31699382	32119072	OSBPL10
ENSG00000232490	3	31745550	31763144	OSBPL10-AS1
ENSG00000223965	3	31835962	31837667	ZNF587P1
ENSG00000197385	3	32023263	32033120	ZNF860
ENSG00000235670	3	32071688	32072170	RPL21P40
ENSG00000201701	3	32079018	32079145	SNORA25
ENSG00000252398	3	32087365	32087471	Y_RNA
ENSG00000251590	3	32105466	32108103	NIFKP7
ENSG00000152642	3	32147181	32210205	GPD1L
ENSG00000236732	3	32192575	32193387	AC094019.4
ENSG00000238646	3	32214148	32214252	snoU13
ENSG00000237433	3	32232239	32233119	AC097639.8
ENSG00000261572	3	32278180	32280070	RP11-384L8.1
ENSG00000170293	3	32280171	32411817	CMTM8
ENSG00000270377	3	32285339	32285510	RP11-384L8.2
ENSG00000234737	3	32300432	32301722	KRT18P15
ENSG00000207857	3	32301220	32301311	AC097639.1
ENSG00000153551	3	32433163	32524559	CMTM7
ENSG00000091317	3	32522804	32544900	CMTM6
ENSG00000213849	3	32549447	32549817	AC104306.1
ENSG00000264135	3	32557218	32557312	AC104306.2
ENSG00000144635	3	32567463	32612366	DYNC1LI1
ENSG00000226955	3	32634464	32634804	AC104306.4
ENSG00000231552	3	32662395	32663394	IGBP1P3
ENSG00000237676	3	32676714	32677046	RPL30P4
ENSG00000182973	3	32726637	32815367	CNOT10
ENSG00000251224	3	32772127	32778946	CNOT10-AS1
ENSG00000213842	3	32794402	32795393	SUGT1P2
ENSG00000227337	3	32827138	32827608	AC139452.2
ENSG00000206557	3	32859510	32939318	TRIM71
ENSG00000183813	3	32993066	32997841	CCR4
ENSG00000170266	3	33038100	33138722	GLB1
ENSG00000223899	3	33075355	33076302	SEC13P1
ENSG00000235424	3	33118696	33118983	SUMO2P10
ENSG00000188167	3	33131913	33138293	TMPPE
ENSG00000263587	3	33144500	33144796	RN7SL296P
ENSG00000170275	3	33155471	33189265	CRTAP
ENSG00000272149	3	33185596	33189213	RP11-627J17.1
ENSG00000173705	3	33191537	33260707	SUSD5
ENSG00000230119	3	33231725	33231820	AC123900.2
ENSG00000153558	3	33318517	33445154	FBXL2
ENSG00000153560	3	33429828	33482863	UBP1
ENSG00000252700	3	33455642	33455703	RNU7-110P
ENSG00000202175	3	33533475	33533590	RNA5SP128
ENSG00000163539	3	33537737	33759848	CLASP2
ENSG00000238008	3	33596128	33596351	COX6CP10
ENSG00000228112	3	33768742	33769096	AC112220.2
ENSG00000227707	3	33813455	33813787	SDAD1P3
ENSG00000271324	3	33835136	33835637	RP11-10C24.2
ENSG00000271643	3	33837180	33838442	RP11-10C24.3
ENSG00000271020	3	33838641	33839173	RP11-10C24.1
ENSG00000170248	3	33839844	33911194	PDCD6IP
ENSG00000226320	3	34200826	34604369	AC018359.1
ENSG00000236452	3	34244736	34310303	AC123023.1
ENSG00000227498	3	34566310	34585372	AC018359.3
ENSG00000235534	3	34914133	34915346	FECHP1
ENSG00000228767	3	35257197	35258641	KRT8P18
ENSG00000212442	3	35298332	35298438	RNU6-243P
ENSG00000172995	3	35680437	35835988	ARPP21
ENSG00000230830	3	35691689	35693453	ARPP21-AS1
ENSG00000207625	3	35785968	35786051	MIR128-2
ENSG00000226489	3	35913358	35913690	AC104308.2
ENSG00000236158	3	36211259	36211940	RFC3P1
ENSG00000144681	3	36421836	36589499	STAC
ENSG00000231382	3	36657498	36678949	NBPF21P
ENSG00000201315	3	36726531	36726860	RN7SKP227
ENSG00000163673	3	36753913	36781352	DCLK3
ENSG00000230067	3	36808608	36825658	HSPD1P6
ENSG00000168016	3	36868311	36986548	TRANK1
ENSG00000234073	3	36921675	36922220	AC011816.1
ENSG00000210181	3	37009682	37009807	RNU6ATAC4P
ENSG00000272334	3	37014608	37015163	RP11-129K12.1
ENSG00000236165	3	37017807	37018331	PRADC1P1
ENSG00000271835	3	37026534	37026975	RP11-129K12.4
ENSG00000272127	3	37027357	37028273	RP11-129K12.3
ENSG00000178567	3	37027357	37034795	EPM2AIP1
ENSG00000076242	3	37034823	37107380	MLH1
ENSG00000224858	3	37058011	37058505	RPL29P11
ENSG00000093167	3	37094117	37225180	LRRFIP2
ENSG00000206645	3	37134624	37134725	Y_RNA
ENSG00000225558	3	37176149	37176593	UBE2D3P2
ENSG00000199594	3	37181818	37181921	RNU6-1301P
ENSG00000224080	3	37185003	37185449	UBE2FP1
ENSG00000271993	3	37223598	37224225	RP11-285J16.1
ENSG00000231449	3	37237695	37238157	AC097359.2
ENSG00000238929	3	37238232	37238335	snoU13
ENSG00000271653	3	37258270	37259479	RP11-259K5.1
ENSG00000270194	3	37283280	37285668	RP11-259K5.2
ENSG00000176354	3	37283303	37285686	AC097359.1
ENSG00000144674	3	37284668	37408242	GOLGA4
ENSG00000230409	3	37317087	37318089	TCEA1P2
ENSG00000222208	3	37383140	37383257	RNA5SP129
ENSG00000198590	3	37427760	37476988	C3orf35
ENSG00000144668	3	37493606	37865005	ITGA9
ENSG00000239105	3	37614642	37614704	RNU7-73P
ENSG00000235257	3	37786923	37903271	AC093415.2
ENSG00000235482	3	37789601	37790391	RPL21P135
ENSG00000236411	3	37831412	37831936	NDUFAF4P3
ENSG00000144677	3	37903451	38025960	CTDSPL
ENSG00000199075	3	38010895	38010971	MIR26A1
ENSG00000136059	3	38029550	38048679	VILL
ENSG00000187091	3	38048987	38071253	PLCD1
ENSG00000200579	3	38056059	38056160	Y_RNA
ENSG00000008226	3	38080696	38165516	DLEC1
ENSG00000231668	3	38093250	38093886	PPP2R2DP1
ENSG00000060971	3	38144620	38178733	ACAA1
ENSG00000201965	3	38166783	38166885	Y_RNA
ENSG00000172936	3	38179969	38184513	MYD88
ENSG00000172939	3	38206580	38296979	OXSR1
ENSG00000172940	3	38307303	38319806	SLC22A13
ENSG00000237982	3	38311774	38312258	RP11-815I22.1
ENSG00000144671	3	38323785	38360066	SLC22A14
ENSG00000199514	3	38345264	38345370	RNU6-235P
ENSG00000230123	3	38366728	38370561	DLEC1P1
ENSG00000093217	3	38388251	38462839	XYLB
ENSG00000229589	3	38492518	38496311	ACVR2B-AS1
ENSG00000114739	3	38495342	38534633	ACVR2B
ENSG00000157036	3	38537618	38583652	EXOG
ENSG00000207512	3	38546971	38547072	Y_RNA
ENSG00000230683	3	38556939	38557321	DDTP1
ENSG00000232439	3	38568293	38568816	RPL18AP7
ENSG00000183873	3	38589548	38691164	SCN5A
ENSG00000185313	3	38738293	38835501	SCN10A
ENSG00000222719	3	38841787	38841885	AC116038.2
ENSG00000231243	3	38865393	38866793	RP11-134J21.1
ENSG00000168356	3	38887260	38992052	SCN11A
ENSG00000215941	3	38948805	38948880	AC116038.1
ENSG00000206708	3	39067478	39067584	RNU6-1227P
ENSG00000114742	3	39093489	39138155	WDR48
ENSG00000114745	3	39138150	39149854	GORASP1
ENSG00000168026	3	39149152	39180394	TTC21A
ENSG00000144655	3	39183346	39196053	CSRNP1
ENSG00000168334	3	39224701	39234087	XIRP1
ENSG00000215034	3	39255684	39256163	DSTNP4
ENSG00000168329	3	39304985	39323226	CX3CR1
ENSG00000270367	3	39327476	39329411	RP11-331G2.6
ENSG00000179934	3	39371197	39375171	CCR8
ENSG00000228168	3	39376470	39377430	HNRNPA1P21
ENSG00000238267	3	39379620	39380370	RP11-241K18.2
ENSG00000223668	3	39400036	39401413	EEF1A1P24
ENSG00000144659	3	39424839	39438842	SLC25A38
ENSG00000168028	3	39448180	39454033	RPSA
ENSG00000206760	3	39449880	39450030	SNORA6
ENSG00000202363	3	39452545	39452697	SNORA62
ENSG00000264724	3	39458971	39459056	AC099332.1
ENSG00000168314	3	39508689	39570970	MOBP
ENSG00000230757	3	39685129	39686196	NFU1P1
ENSG00000170011	3	39850405	40301812	MYRIP
ENSG00000201570	3	40011616	40011757	RNU4-56P
ENSG00000265327	3	40250496	40250793	RN7SL411P
ENSG00000202517	3	40280099	40280232	SNORA64
ENSG00000114784	3	40351175	40353915	EIF1B
ENSG00000223797	3	40355293	40494820	ENTPD3-AS1
ENSG00000230274	3	40364206	40364770	PGAM1P3
ENSG00000168032	3	40428647	40470110	ENTPD3
ENSG00000188846	3	40498783	40503861	RPL14
ENSG00000272452	3	40507957	40510078	RP11-391M1.4
ENSG00000177873	3	40518604	40531727	ZNF619
ENSG00000199906	3	40540382	40540494	RNU5B-2P
ENSG00000177842	3	40547483	40560227	ZNF620
ENSG00000172888	3	40566369	40616176	ZNF621
ENSG00000234067	3	40628026	40628919	RPL5P10
ENSG00000226845	3	40637698	40638985	EEF1GP3
ENSG00000226302	3	40644616	40646918	RP11-528N21.1
ENSG00000229072	3	40740557	40740829	HMGN2P24
ENSG00000234287	3	40803036	40803290	RP11-761N21.2
ENSG00000231873	3	40807698	40904117	RP11-761N21.1
ENSG00000233096	3	41012032	41013069	RP11-520A21.1
ENSG00000233919	3	41203778	41210038	RP11-372H2.1
ENSG00000168036	3	41236328	41301587	CTNNB1
ENSG00000168038	3	41288090	42003922	ULK4
ENSG00000221337	3	41690747	41690828	AC099537.1
ENSG00000252409	3	41729360	41729525	SCARNA21
ENSG00000222942	3	41808107	41808411	RN7SKP58
ENSG00000223513	3	41900842	41901086	ATP6V0E1P2
ENSG00000251986	3	41910490	41910587	Y_RNA
ENSG00000212145	3	41940603	41940745	U8
ENSG00000234270	3	41996937	41997255	RPL36P20
ENSG00000235339	3	42018500	42019526	RP11-626A1.1
ENSG00000182606	3	42055294	42267381	TRAK1
ENSG00000229339	3	42092673	42093186	RP11-193I22.2
ENSG00000234562	3	42187138	42187863	TPMTP2
ENSG00000222872	3	42263332	42263457	RNU4-78P
ENSG00000187094	3	42299317	42307699	CCK
ENSG00000231280	3	42362497	42364187	SALL4P6
ENSG00000229572	3	42382080	42383859	EIF4BP4
ENSG00000157093	3	42438570	42452092	LYZL4
ENSG00000239181	3	42463638	42463730	AC092048.1
ENSG00000235787	3	42511132	42511371	RP11-219I21.1
ENSG00000114812	3	42530791	42579059	VIPR1
ENSG00000232354	3	42548016	42574750	VIPR1-AS1
ENSG00000093183	3	42589461	42642572	SEC22C
ENSG00000008324	3	42623332	42636606	SS18L2
ENSG00000114857	3	42642106	42690227	NKTR
ENSG00000230084	3	42643455	42695880	RP4-613B23.1
ENSG00000114853	3	42695176	42709072	ZBTB47
ENSG00000240203	3	42717684	42717983	RN7SL567P
ENSG00000157119	3	42727011	42734036	KLHL40
ENSG00000010282	3	42734155	42744319	HHATL
ENSG00000244607	3	42734155	42814745	CCDC13
ENSG00000230970	3	42744145	42748154	HHATL-AS1
ENSG00000173811	3	42774067	42788260	CCDC13-AS1
ENSG00000181061	3	42798669	42846023	HIGD1A
ENSG00000225611	3	42812104	42815127	RP11-70C1.1
ENSG00000144648	3	42846244	42929466	ACKR2
ENSG00000235288	3	42846696	42893920	RP11-70C1.3
ENSG00000273328	3	42850906	42949597	RP11-141M3.5
ENSG00000273291	3	42850938	43097363	KRBOX1
ENSG00000240747	3	42850975	42984284	KRBOX1
ENSG00000180432	3	42897497	42917633	CYP8B1
ENSG00000236459	3	42930853	42931798	HNRNPA1P22
ENSG00000182983	3	42947223	42960825	ZNF662
ENSG00000206552	3	42975744	42978277	KRBOX1-AS1
ENSG00000144649	3	43020759	43101703	FAM198A
ENSG00000232375	3	43078613	43078943	RP11-136C24.1
ENSG00000144647	3	43120724	43147568	POMGNT2
ENSG00000227245	3	43128971	43129560	RP11-136C24.2
ENSG00000222331	3	43252233	43252363	AC104434.1
ENSG00000163788	3	43328004	43466256	SNRK
ENSG00000241939	3	43356443	43356745	RN7SL517P
ENSG00000271941	3	43388415	43389135	RP11-188P20.3
ENSG00000234617	3	43391136	43393454	SNRK-AS1
ENSG00000160746	3	43396351	43733086	ANO10
ENSG00000251811	3	43513969	43514088	Y_RNA
ENSG00000223916	3	43526464	43527372	RP11-353H3.1
ENSG00000011198	3	43731605	43775863	ABHD5
ENSG00000235886	3	43820453	43821474	RP4-672N11.1
ENSG00000271192	3	44038388	44038935	RP4-555D20.3
ENSG00000272121	3	44039573	44040641	RP4-555D20.4
ENSG00000252980	3	44112579	44112678	RNU6-367P
ENSG00000207954	3	44155704	44155802	MIR138-1
ENSG00000261786	3	44158791	44163857	RP4-555D20.2
ENSG00000173769	3	44283378	44373590	TOPAZ1
ENSG00000271937	3	44379433	44380044	RP11-424N24.2
ENSG00000179152	3	44379611	44450943	TCAIM
ENSG00000225873	3	44462619	44465499	LINC00694
ENSG00000185219	3	44481262	44519162	ZNF445
ENSG00000178917	3	44540462	44552128	ZNF852
ENSG00000264774	3	44556708	44556793	AC099669.1
ENSG00000214825	3	44566236	44567297	EI24P3
ENSG00000196345	3	44596685	44624975	ZKSCAN7
ENSG00000236869	3	44598849	44727145	RP11-944L7.4
ENSG00000273303	3	44607051	44635665	RP11-944L7.5
ENSG00000144792	3	44619715	44641186	ZNF660
ENSG00000214820	3	44621430	44622518	MPRIPP1
ENSG00000186448	3	44626380	44689963	ZNF197
ENSG00000233509	3	44658620	44666289	ZNF197-AS1
ENSG00000169981	3	44690219	44702283	ZNF35
ENSG00000272077	3	44708904	44710856	RP11-348P10.2
ENSG00000235805	3	44750803	44752378	SOCS5P3
ENSG00000196653	3	44754135	44765323	ZNF502
ENSG00000186446	3	44771088	44778575	ZNF501
ENSG00000163807	3	44779153	44803154	KIAA1143
ENSG00000163808	3	44803209	44914868	KIF15
ENSG00000238958	3	44834507	44834597	AC098649.1
ENSG00000169964	3	44903361	44907162	TMEM42
ENSG00000207783	3	44903380	44903473	MIR564
ENSG00000163810	3	44916100	44956482	TGM4
ENSG00000235845	3	44940670	44942417	RP11-272D20.2
ENSG00000163812	3	44956749	45017677	ZDHHC3
ENSG00000227123	3	44979165	44979974	RPL12P44
ENSG00000075914	3	45016733	45077558	EXOSC7
ENSG00000163815	3	45043040	45077563	CLEC3B
ENSG00000252410	3	45075966	45076080	RNU5B-3P
ENSG00000163814	3	45123770	45187914	CDCP1
ENSG00000224094	3	45201266	45201667	RPS24P8
ENSG00000249992	3	45265958	45267770	TMEM158
ENSG00000178550	3	45266617	45267519	AC010170.1
ENSG00000202268	3	45296902	45297112	U3
ENSG00000011376	3	45429998	45590913	LARS2
ENSG00000232455	3	45525466	45551037	LARS2-AS1
ENSG00000144791	3	45596886	45727830	LIMD1
ENSG00000251927	3	45633747	45633819	AC099539.1
ENSG00000230530	3	45720535	45730626	LIMD1-AS1
ENSG00000211456	3	45730548	45786916	SACM1L
ENSG00000244357	3	45784167	45784460	RN7SL145P
ENSG00000163817	3	45796942	45838027	SLC6A20
ENSG00000163818	3	45864808	45957534	LZTFL1
ENSG00000236930	3	45925132	45925605	RP11-852E15.1
ENSG00000173585	3	45927996	45944667	CCR9
ENSG00000201635	3	45944679	45944790	Y_RNA
ENSG00000163820	3	45959396	46037316	FYCO1
ENSG00000172215	3	45982425	45989845	CXCR6
ENSG00000173578	3	46058516	46069234	XCR1
ENSG00000226933	3	46064788	46065648	NRBF2P2
ENSG00000229515	3	46183850	46185169	FLT1P1
ENSG00000183625	3	46205096	46308197	CCR3
ENSG00000163823	3	46243200	46249887	CCR1
ENSG00000236736	3	46352082	46353413	UQCRC2P1
ENSG00000121807	3	46395225	46402419	CCR2
ENSG00000223552	3	46406446	46448550	RP11-24F11.2
ENSG00000160791	3	46411633	46417697	CCR5
ENSG00000121797	3	46448654	46454488	CCRL2
ENSG00000012223	3	46477136	46526724	LTF
ENSG00000163825	3	46538981	46542439	RTP3
ENSG00000163827	3	46556913	46621589	LRRC2
ENSG00000264306	3	46591996	46592047	AC104304.2
ENSG00000268324	3	46598888	46601178	LUZPP1
ENSG00000241186	3	46616045	46668033	TDGF1
ENSG00000256354	3	46667272	46667698	AC104304.1
ENSG00000251967	3	46692000	46692080	SNORD77
ENSG00000178038	3	46710487	46735194	ALS2CL
ENSG00000181585	3	46742823	46752376	TMIE
ENSG00000206549	3	46753605	46854064	PRSS50
ENSG00000261603	3	46761073	46777919	PRSS46
ENSG00000188086	3	46783582	46854048	PRSS45
ENSG00000238013	3	46839613	46839880	RP11-427P5.2
ENSG00000226074	3	46850849	46854048	PRSS44
ENSG00000178055	3	46871032	46875585	PRSS42
ENSG00000160808	3	46899362	46923659	MYL3
ENSG00000160801	3	46919236	46945287	PTH1R
ENSG00000268537	3	46927699	46930171	AC109583.1
ENSG00000160799	3	46963216	47023500	CCDC12
ENSG00000160796	3	47021173	47051193	NBEAL2
ENSG00000236409	3	47053032	47054636	NRADDP
ENSG00000181555	3	47057919	47205457	SETD2
ENSG00000251938	3	47130098	47130169	snoU13
ENSG00000227398	3	47205987	47288091	KIF9-AS1
ENSG00000088727	3	47269516	47324941	KIF9
ENSG00000239128	3	47292013	47292116	snoU13
ENSG00000114648	3	47324407	47388306	KLHL18
ENSG00000260236	3	47420579	47422489	RP11-708J19.1
ENSG00000076201	3	47422501	47454931	PTPN23
ENSG00000114650	3	47455203	47518616	SCAP
ENSG00000238350	3	47507839	47507938	snoU13
ENSG00000163832	3	47537130	47555251	ELP6
ENSG00000271161	3	47541331	47541897	RP11-708J19.2
ENSG00000272110	3	47542573	47542672	Y_RNA
ENSG00000266443	3	47581504	47581590	AC099778.1
ENSG00000244732	3	47601721	47602014	RN7SL870P
ENSG00000114646	3	47603729	47622282	CSPG5
ENSG00000173473	3	47626762	47823596	SMARCC1
ENSG00000214773	3	47643205	47646167	RP11-717D12.1
ENSG00000235695	3	47705116	47705424	RP11-395P16.1
ENSG00000266457	3	47810601	47810701	AC026318.1
ENSG00000132153	3	47844399	47891685	DHX30
ENSG00000221585	3	47891045	47891119	MIR1226
ENSG00000047849	3	47892182	48130769	MAP4
ENSG00000199591	3	47973298	47973404	Y_RNA
ENSG00000224895	3	48001817	48002571	VPS26BP1
ENSG00000270285	3	48080757	48080980	RP11-1029M24.4
ENSG00000265078	3	48136293	48136595	RN7SL664P
ENSG00000236768	3	48162159	48162705	RP11-1029M24.1
ENSG00000164045	3	48198636	48229892	CDC25A
ENSG00000235627	3	48202666	48202907	SNRPFP4
ENSG00000253056	3	48221818	48221879	RNU7-128P
ENSG00000231884	3	48223037	48223216	NDUFB1P1
ENSG00000265483	3	48238054	48238106	MIR4443
ENSG00000164047	3	48264837	48266981	CAMP
ENSG00000164048	3	48282590	48340743	ZNF589
ENSG00000229759	3	48297840	48298428	MRPS18AP1
ENSG00000199476	3	48330077	48330184	Y_RNA
ENSG00000228638	3	48332283	48332865	FCF1P2
ENSG00000172113	3	48334754	48343175	NME6
ENSG00000229453	3	48348336	48369831	SPINK8
ENSG00000252466	3	48357850	48357949	MIR2115
ENSG00000164049	3	48413709	48442666	FBXW12
ENSG00000265053	3	48421324	48421620	RN7SL321P
ENSG00000164050	3	48445261	48471594	PLXNB1
ENSG00000164051	3	48473574	48481866	CCDC51
ENSG00000232112	3	48481667	48485616	TMA7
ENSG00000244380	3	48481762	48488060	RP11-24C3.2
ENSG00000164053	3	48488114	48507115	ATRIP
ENSG00000213689	3	48506445	48509044	TREX1
ENSG00000164054	3	48509197	48542259	SHISA5
ENSG00000264209	3	48529745	48529838	AC104448.1
ENSG00000114268	3	48555117	48599448	PFKFB4
ENSG00000145040	3	48599160	48601206	UCN2
ENSG00000114270	3	48601506	48632700	COL7A1
ENSG00000211535	3	48616335	48616410	MIR711
ENSG00000010256	3	48636435	48648409	UQCRC1
ENSG00000183396	3	48658192	48659288	TMEM89
ENSG00000225697	3	48663156	48672926	SLC26A6
ENSG00000008300	3	48673902	48700348	CELSR3
ENSG00000263898	3	48681627	48681713	MIR4793
ENSG00000228350	3	48701209	48706607	RP11-148G20.1
ENSG00000213672	3	48701364	48723797	NCKIPSD
ENSG00000271973	3	48709888	48710166	RP11-572O6.1
ENSG00000068745	3	48725436	48777786	IP6K2
ENSG00000114302	3	48782030	48885279	PRKAR2A
ENSG00000224424	3	48885005	48889414	PRKAR2A-AS1
ENSG00000178537	3	48894369	48936426	SLC25A20
ENSG00000221883	3	48955221	48956818	ARIH2OS
ENSG00000177479	3	48956254	49023815	ARIH2
ENSG00000235236	3	49017351	49021418	RP13-131K19.1
ENSG00000223343	3	49022482	49027421	RP13-131K19.2
ENSG00000273211	3	49022918	49023396	RP13-131K19.7
ENSG00000178467	3	49027319	49044587	P4HTM
ENSG00000178252	3	49044495	49053386	WDR6
ENSG00000178149	3	49052921	49059726	DALRD3
ENSG00000199032	3	49057581	49057667	MIR425
ENSG00000178057	3	49057892	49060928	NDUFAF3
ENSG00000207605	3	49058051	49058142	MIR191
ENSG00000178035	3	49061758	49066841	IMPDH2
ENSG00000272434	3	49066749	49067139	RP13-131K19.6
ENSG00000198218	3	49067140	49131796	QRICH1
ENSG00000241461	3	49120666	49120963	RN7SL182P
ENSG00000172053	3	49133365	49142553	QARS
ENSG00000172046	3	49145479	49158371	USP19
ENSG00000172037	3	49158547	49170551	LAMB2
ENSG00000270441	3	49177519	49198284	RP11-694I15.7
ENSG00000177352	3	49199968	49203754	CCDC71
ENSG00000185909	3	49209044	49213917	KLHDC8B
ENSG00000236980	3	49215065	49229291	C3orf84
ENSG00000173421	3	49235861	49295537	CCDC36
ENSG00000270538	3	49289562	49289697	RP11-3B7.7
ENSG00000225399	3	49297518	49298744	RP11-3B7.1
ENSG00000188315	3	49306035	49315342	C3orf62
ENSG00000199546	3	49307565	49307672	Y_RNA
ENSG00000264633	3	49311553	49311619	MIR4271
ENSG00000114316	3	49315264	49378145	USP4
ENSG00000233276	3	49394609	49396033	GPX1
ENSG00000067560	3	49396578	49450431	RHOA
ENSG00000235908	3	49402578	49404439	RHOA-IT1
ENSG00000145022	3	49449639	49453908	TCTA
ENSG00000145020	3	49454211	49460186	AMT
ENSG00000235261	3	49460379	49461864	NICN1-AS1
ENSG00000145029	3	49460379	49466759	NICN1
ENSG00000201301	3	49504548	49504661	RNA5SP130
ENSG00000173402	3	49506146	49573048	DAG1
ENSG00000226913	3	49586739	49591799	BSN-AS2
ENSG00000164061	3	49591922	49708978	BSN
ENSG00000235120	3	49677916	49679202	BSN-AS1
ENSG00000164062	3	49711435	49721396	APEH
ENSG00000173531	3	49721380	49726934	MST1
ENSG00000259970	3	49721913	49722416	AC099668.5
ENSG00000164068	3	49726932	49758962	RNF123
ENSG00000176020	3	49754267	49761349	AMIGO3
ENSG00000173540	3	49754277	49761384	GMPPB
